업소일련번호,업소명,동명,주소,면적(㎡),전화번호,업종,품목코드,품목,가격(원),점검일자,구명
1.41889E+12,헤어공간,자양동,서울특별시 광진구 뚝섬로50길 7-4 (자양동),,02-456-9040,미용업,1.41862E+12,미용료 (파마),40000,00:00.0,광진구
1.41889E+12,헤어공간,자양동,서울특별시 광진구 뚝섬로50길 7-4 (자양동),,02-456-9040,미용업,1.41862E+12,미용료 (커트),13000,00:00.0,광진구
1.41889E+12,KAMA헤어,중곡동,서울특별시 광진구 용마산로1길 106 (중곡동),,02-455-5080,미용업,1.41862E+12,미용료 (파마),35000,00:00.0,광진구
1.41889E+12,KAMA헤어,중곡동,서울특별시 광진구 용마산로1길 106 (중곡동),,02-455-5080,미용업,1.41862E+12,미용료 (커트),12000,00:00.0,광진구
1.41889E+12,큐베리커피,중곡동,서울특별시 광진구 능동로49길 20 (중곡동),,02-0465-9270,다방업,1.41862E+12,다방 국산차(녹차),1500,00:00.0,광진구
1.41889E+12,큐베리커피,중곡동,서울특별시 광진구 능동로49길 20 (중곡동),,02-0465-9270,다방업,1.41862E+12,커피(외식),1500,00:00.0,광진구
1.48366E+12,예설스페이스,광장동,서울특별시 광진구 아차산로73길 25 (광장동),,02-457-1120,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,광진구
1.48366E+12,예설스페이스,광장동,서울특별시 광진구 아차산로73길 25 (광장동),,02-457-1120,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.59644E+12,드리탄커피,구의동,서울특별시 광진구 자양로34길 17-3 (구의동 베아누 빌),,,다방업,1.41862E+12,다방 국산차(녹차),5000,00:00.0,광진구
1.59644E+12,드리탄커피,구의동,서울특별시 광진구 자양로34길 17-3 (구의동 베아누 빌),,,다방업,1.41862E+12,커피(외식),3000,00:00.0,광진구
1.52637E+12,나나쓰,구의동,서울특별시 광진구 자양로18길 60 (구의동),,050-71408-5606,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,광진구
1.52637E+12,나나쓰,구의동,서울특별시 광진구 자양로18길 60 (구의동),,050-71408-5606,다방업,1.41862E+12,커피(외식),3000,00:00.0,광진구
1.52033E+12,이디야,광장동,서울특별시 광진구 아차산로 624 (광장동),,02-447-0700,다방업,1.41862E+12,다방 국산차(녹차),2800,00:00.0,광진구
1.52033E+12,이디야,광장동,서울특별시 광진구 아차산로 624 (광장동),,02-447-0700,다방업,1.41862E+12,커피(외식),3200,00:00.0,광진구
1.54329E+12,카페 나루터,자양동,서울특별시 광진구 능동로3다길 19 (자양동 파크 하우스),,070-8803-2021,다방업,1.41862E+12,커피(외식),3800,00:00.0,광진구
1.48594E+12,청년다방,구의동,서울특별시 광진구 구의강변로 88-1 (구의동 혜강빌딩),,02-455-0687,다방업,1.41862E+12,다방 국산차(녹차),2000,00:00.0,광진구
1.48594E+12,청년다방,구의동,서울특별시 광진구 구의강변로 88-1 (구의동 혜강빌딩),,02-455-0687,다방업,1.41862E+12,커피(외식),1500,00:00.0,광진구
1.61762E+12,카페 수달하다,중곡동,서울특별시 광진구 동일로62길 14 (중곡동),,02-466-6935,다방업,1.41862E+12,다방 국산차(녹차),3000,00:00.0,광진구
1.61762E+12,카페 수달하다,중곡동,서울특별시 광진구 동일로62길 14 (중곡동),,02-466-6935,다방업,1.41862E+12,커피(외식),3000,00:00.0,광진구
1.48092E+12,모모카페,자양동,서울특별시 광진구 뚝섬로38길 12 (자양동),,02-458-1298,다방업,1.41862E+12,다방 국산차(녹차),4200,00:00.0,광진구
1.48092E+12,모모카페,자양동,서울특별시 광진구 뚝섬로38길 12 (자양동),,02-458-1298,다방업,1.41862E+12,커피(외식),3000,00:00.0,광진구
1.51513E+12,동선,광장동,서울특별시 광진구 아차산로76가길 24 (광장동 동선의원),,02-457-0683,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,광진구
1.51513E+12,동선,광장동,서울특별시 광진구 아차산로76가길 24 (광장동 동선의원),,02-457-0683,다방업,1.41862E+12,커피(외식),4000,00:00.0,광진구
1.58849E+12,카페문,자양동,서울특별시 광진구 뚝섬로24길 26 (자양동),,02-464-1587,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.58849E+12,카페문,자양동,서울특별시 광진구 뚝섬로24길 26 (자양동),,02-464-1587,다방업,1.41862E+12,커피(외식),3500,00:00.0,광진구
1.41889E+12,쉐프카페,구의동,서울특별시 광진구 아차산로62길 14-2 (구의동),,02-444-9779,다방업,1.41862E+12,커피(외식),3000,00:00.0,광진구
1.60975E+12,대박다방,자양동,서울특별시 광진구 능동로3길 67 (자양동 드림리버뷰),,02-0000-0000,다방업,1.41862E+12,다방 국산차(녹차),3000,00:00.0,광진구
1.60975E+12,대박다방,자양동,서울특별시 광진구 능동로3길 67 (자양동 드림리버뷰),,02-0000-0000,다방업,1.41862E+12,커피(외식),2300,00:00.0,광진구
1.41889E+12,토스트까페,중곡동,서울특별시 광진구 동일로62길 38 (중곡동),,02-463-2785,한식,1.41862E+12,조리라면,3500,00:00.0,광진구
1.41889E+12,토스트까페,중곡동,서울특별시 광진구 동일로62길 38 (중곡동),,02-463-2785,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,광진구
1.41889E+12,토스트까페,중곡동,서울특별시 광진구 동일로62길 38 (중곡동),,02-463-2785,다방업,1.41862E+12,커피(외식),2000,00:00.0,광진구
1.41889E+12,토스트까페,중곡동,서울특별시 광진구 동일로62길 38 (중곡동),,02-463-2785,한식,1.41862E+12,김밥,2500,00:00.0,광진구
1.52645E+12,노니다,화양동,서울특별시 광진구 능동로13길 117 (화양동),,02-466-8345,다방업,1.41862E+12,다방 국산차(녹차),3000,00:00.0,광진구
1.52645E+12,노니다,화양동,서울특별시 광진구 능동로13길 117 (화양동),,02-466-8345,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.45128E+12,커피빈,광장동,서울특별시 광진구 아차산로 563 (광장동 대한제지(주)사옥),,02-458-8166,다방업,1.41862E+12,다방 국산차(녹차),5000,00:00.0,광진구
1.45128E+12,커피빈,광장동,서울특별시 광진구 아차산로 563 (광장동 대한제지(주)사옥),,02-458-8166,다방업,1.41862E+12,커피(외식),4800,00:00.0,광진구
1.4913E+12,커피봉봉,중곡동,서울특별시 광진구 능동로50길 14 (중곡동 플러스홈),,070-4141-2727,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.4913E+12,커피봉봉,중곡동,서울특별시 광진구 능동로50길 14 (중곡동 플러스홈),,070-4141-2727,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.52645E+12,커피마켓,화양동,서울특별시 광진구 아차산로33길 60 (화양동),,02-463-8009,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.52645E+12,커피마켓,화양동,서울특별시 광진구 아차산로33길 60 (화양동),,02-463-8009,다방업,1.41862E+12,커피(외식),3800,00:00.0,광진구
1.41889E+12,이디야커피,구의동,서울특별시 광진구 천호대로 663 (구의동),,02-3437-4009,다방업,1.41862E+12,커피(외식),3700,00:00.0,광진구
1.52879E+12,후르츠판다,구의동,서울특별시 광진구 광나루로 531 (구의동),,02-455-9185,다방업,1.41862E+12,다방 국산차(녹차),2500,00:00.0,광진구
1.52879E+12,후르츠판다,구의동,서울특별시 광진구 광나루로 531 (구의동),,02-455-9185,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.53966E+12,로스팅포인트,구의동,서울특별시 광진구 광나루로 533 (구의동),,02-3436-9229,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,광진구
1.53966E+12,로스팅포인트,구의동,서울특별시 광진구 광나루로 533 (구의동),,02-3436-9229,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.41889E+12,양다방,중곡동,서울특별시 광진구 용마산로 60 (중곡동),,02-457-1665,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.41889E+12,양다방,중곡동,서울특별시 광진구 용마산로 60 (중곡동),,02-457-1665,다방업,1.41862E+12,커피(외식),5000,00:00.0,광진구
1.41889E+12,스타벅스,광장동,서울특별시 광진구 아차산로 537-17 (광장동 광장힐스테이트),,02-758-8508,다방업,1.41862E+12,다방 국산차(녹차),4900,00:00.0,광진구
1.41889E+12,스타벅스,광장동,서울특별시 광진구 아차산로 537-17 (광장동 광장힐스테이트),,02-758-8508,다방업,1.41862E+12,커피(외식),4100,00:00.0,광진구
1.41889E+12,카페파스쿠치,광장동,서울특별시 광진구 아차산로 613 (광장동),,02-456-8497,다방업,1.41862E+12,다방 국산차(녹차),4500,00:00.0,광진구
1.41889E+12,카페파스쿠치,광장동,서울특별시 광진구 아차산로 613 (광장동),,02-456-8497,다방업,1.41862E+12,커피(외식),4300,00:00.0,광진구
1.53966E+12,Dilly,자양동,서울특별시 광진구 자양번영로1길 6 (자양동),,070-4320-7108,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.52878E+12,팀스쿡,구의동,서울특별시 광진구 광나루로50길 10 (구의동),,02-447-0880,다방업,1.41862E+12,다방 국산차(녹차),4500,00:00.0,광진구
1.52878E+12,팀스쿡,구의동,서울특별시 광진구 광나루로50길 10 (구의동),,02-447-0880,다방업,1.41862E+12,커피(외식),3500,00:00.0,광진구
1.41889E+12,커피나무,자양동,서울특별시 광진구 뚝섬로 514 (자양동) (자양4-2),,02-492-1519,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,광진구
1.41889E+12,커피나무,자양동,서울특별시 광진구 뚝섬로 514 (자양동) (자양4-2),,02-492-1519,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.51815E+12,커피빈,구의동,서울특별시 광진구 구의강변로 106 (구의동 구의동삼성쉐르빌),,02-2201-8953,다방업,1.41862E+12,다방 국산차(녹차),4800,00:00.0,광진구
1.51815E+12,커피빈,구의동,서울특별시 광진구 구의강변로 106 (구의동 구의동삼성쉐르빌),,02-2201-8953,다방업,1.41862E+12,커피(외식),4800,00:00.0,광진구
1.41889E+12,까페Paw,구의동,서울특별시 광진구 구의강변로 86 (구의동),,02-444-5750,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.41889E+12,까페Paw,구의동,서울특별시 광진구 구의강변로 86 (구의동),,02-444-5750,다방업,1.41862E+12,커피(외식),3500,00:00.0,광진구
1.59644E+12,림스커피전문점,구의동,서울특별시 광진구 자양로 296 (구의동),,453-8898,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.59644E+12,림스커피전문점,구의동,서울특별시 광진구 자양로 296 (구의동),,453-8898,다방업,1.41862E+12,커피(외식),3000,00:00.0,광진구
1.46414E+12,꽃비,구의동,서울특별시 광진구 강변역로 50 (구의동 동서울터미널빌딩),,02-444-0567,다방업,1.41862E+12,다방 국산차(녹차),3800,00:00.0,광진구
1.46414E+12,꽃비,구의동,서울특별시 광진구 강변역로 50 (구의동 동서울터미널빌딩),,02-444-0567,다방업,1.41862E+12,커피(외식),3800,00:00.0,광진구
1.57585E+12,투썸플레이스,군자동,서울특별시 광진구 능동로 289 (군자동),,02-464-3461,다방업,1.41862E+12,다방 국산차(녹차),5500,00:00.0,광진구
1.57585E+12,투썸플레이스,군자동,서울특별시 광진구 능동로 289 (군자동),,02-464-3461,다방업,1.41862E+12,커피(외식),4100,00:00.0,광진구
1.54753E+12,우주메리카페,구의동,서울특별시 광진구 구의로 53-1 (구의동),,02-444-7177,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,광진구
1.54753E+12,우주메리카페,구의동,서울특별시 광진구 구의로 53-1 (구의동),,02-444-7177,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.54329E+12,수커피,구의동,서울특별시 광진구 광나루로36길 68 (구의동),,02-000-0000,다방업,1.41862E+12,다방 국산차(녹차),2500,00:00.0,광진구
1.54329E+12,수커피,구의동,서울특별시 광진구 광나루로36길 68 (구의동),,02-000-0000,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.41889E+12,커피베이,구의동,서울특별시 광진구 강변역로 50 (구의동),,02-456-5568,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.41889E+12,커피베이,구의동,서울특별시 광진구 강변역로 50 (구의동),,02-456-5568,다방업,1.41862E+12,커피(외식),3500,00:00.0,광진구
1.51236E+12,쵸코라떼,자양동,서울특별시 광진구 아차산로36길 5 (자양동 건국대학교동문회관),,02-447-8777,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,광진구
1.51236E+12,쵸코라떼,자양동,서울특별시 광진구 아차산로36길 5 (자양동 건국대학교동문회관),,02-447-8777,다방업,1.41862E+12,커피(외식),3500,00:00.0,광진구
1.41889E+12,신양다방,자양동,서울특별시 광진구 능동로 31 (자양동) (자양4-2),,02-498-5576,다방업,1.41862E+12,커피(외식),3000,00:00.0,광진구
1.57226E+12,스타벅스,자양동,서울특별시 광진구 아차산로 272 (자양동 더샵스타시티),,02-758-8197,다방업,1.41862E+12,커피(외식),4100,00:00.0,광진구
1.53965E+12,커피마마,중곡동,서울특별시 광진구 면목로 192 (중곡동),,02-461-0717,다방업,1.41862E+12,다방 국산차(녹차),3000,00:00.0,광진구
1.53965E+12,커피마마,중곡동,서울특별시 광진구 면목로 192 (중곡동),,02-461-0717,다방업,1.41862E+12,커피(외식),2800,00:00.0,광진구
1.52645E+12,최가커피,화양동,서울특별시 광진구 능동로13길 23 (화양동),,02-465-7998,다방업,1.41862E+12,다방 국산차(녹차),5500,00:00.0,광진구
1.52645E+12,최가커피,화양동,서울특별시 광진구 능동로13길 23 (화양동),,02-465-7998,다방업,1.41862E+12,커피(외식),5000,00:00.0,광진구
1.54719E+12,프레셔아인커피,중곡동,서울특별시 광진구 동일로62길 17 (중곡동),,,다방업,1.41862E+12,다방 국산차(녹차),3000,00:00.0,광진구
1.54719E+12,프레셔아인커피,중곡동,서울특별시 광진구 동일로62길 17 (중곡동),,,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.46414E+12,투썸플레이스,구의동,서울특별시 광진구 강변역로 50 (구의동 동서울터미널빌딩),,02-456-9454,다방업,1.41862E+12,다방 국산차(녹차),5500,00:00.0,광진구
1.46414E+12,투썸플레이스,구의동,서울특별시 광진구 강변역로 50 (구의동 동서울터미널빌딩),,02-456-9454,다방업,1.41862E+12,커피(외식),4100,00:00.0,광진구
1.41889E+12,커피빈,구의동,서울특별시 광진구 광나루로56길 85 (구의동) 테크노마트9층,269,02-3424-5480,다방업,1.41862E+12,다방 국산차(녹차),5000,00:00.0,광진구
1.41889E+12,커피빈,구의동,서울특별시 광진구 광나루로56길 85 (구의동) 테크노마트9층,269,02-3424-5480,다방업,1.41862E+12,커피(외식),4800,00:00.0,광진구
1.45128E+12,아마스빈 버블티,광장동,서울특별시 광진구 아차산로69길 4 (광장동),,02-456-7524,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,광진구
1.45128E+12,아마스빈 버블티,광장동,서울특별시 광진구 아차산로69길 4 (광장동),,02-456-7524,다방업,1.41862E+12,커피(외식),1800,00:00.0,광진구
1.52645E+12,마우스래빗,화양동,서울특별시 광진구 능동로11길 10 (화양동),,02-462-4015,다방업,1.41862E+12,다방 국산차(녹차),3800,00:00.0,광진구
1.52645E+12,마우스래빗,화양동,서울특별시 광진구 능동로11길 10 (화양동),,02-462-4015,다방업,1.41862E+12,커피(외식),3800,00:00.0,광진구
1.41889E+12,할리스커피,구의동,서울특별시 광진구 광나루로56길 85 (구의동) 테크노마트9층,224,02-3434-8484,다방업,1.41862E+12,다방 국산차(녹차),4300,00:00.0,광진구
1.41889E+12,할리스커피,구의동,서울특별시 광진구 광나루로56길 85 (구의동) 테크노마트9층,224,02-3434-8484,다방업,1.41862E+12,커피(외식),4100,00:00.0,광진구
1.52643E+12,커피야 구의점,구의동,서울특별시 광진구 자양로28길 82 (구의동 명성빌딩),,02-000-0000,다방업,1.41862E+12,다방 국산차(녹차),3000,00:00.0,광진구
1.52643E+12,커피야 구의점,구의동,서울특별시 광진구 자양로28길 82 (구의동 명성빌딩),,02-000-0000,다방업,1.41862E+12,커피(외식),2000,00:00.0,광진구
1.45128E+12,구삼커피,구의동,서울특별시 광진구 구의로 14 (구의동),,02-456-9333,다방업,1.41862E+12,다방 국산차(녹차),4200,00:00.0,광진구
1.45128E+12,구삼커피,구의동,서울특별시 광진구 구의로 14 (구의동),,02-456-9333,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
1.63106E+12,청년다방,구의동,서울특별시 광진구 천호대로 671 (구의동 파크타운),,02-2201-8588,다방업,1.41862E+12,커피(외식),2500,00:00.0,광진구
